CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120
12347,1.1766644174657983,0.628401883359129,-1.550402781046406,-0.4322626673305003,-1.5239087785383898,0.3718028049269623,-2.865948075080671,2.4276913211921336,3.8513279598146286,-2.410755531572125,3.6025540391084614,0.20679899183700895,2.9486062666792354,2.685129259906939,5.590258249670837,1.42528247412197,-0.7772146987839214,-0.9136618905233023,2.256900616947285,0.16195787396635974,-0.942675677468257,4.076280761405374,-0.6507462444750044,-1.4080314176179145,-2.9727702491025543,-0.5078637642877684,1.8901385497604668,-1.249094828489687,0.6592258041701871,0.5675665952603934,-0.302448849736536,1.009116602578402,0.10956868895511268,-0.007376935694572539,0.3974181948406216,-0.8284167832615843,1.0682839382347968,-1.8541208152339814,-1.0148907988446376,-0.3095957245457197,0.3103106930424988,-2.516034042494177,-0.9870066755942781,-0.5990872306311216,-0.7785891898110014,-0.36399808600645395,0.22348562960605173,1.7089108310118213,-0.6698110953310085,-0.021645149191097085,1.4702666789561587,0.9940558265541847,-0.7806083690930921,-0.5589672518268838,0.07075066179145882,1.7706226907655678,-1.6727182138581675,1.315798500316021,0.4375316587058926,0.2414158744422565,-0.5641151402454679,0.5756115914608015,-0.4915581972243733,0.07898140486609134,-1.163482570786662,0.09249991422290775,0.5039457153141439,0.8702779964623543,-1.3993383198426743,-0.7463240701676795,0.08091918953848229,0.13738475401548028,0.023509598375035922,-0.2144689084049239,0.11551423106479775,0.5847742207277431,0.5671582018064394,1.010006420223444,0.5787092291504976,0.2357770196584724,-0.2342522766409573,-0.19298430247038448,-0.3269375069114863,0.6346482448702964,-0.7729472556168919,-0.7132747206343989,1.0194094197000674,-1.0858520626116348,-0.4564413219250987,-0.4927128867136083,0.9648444431686852,0.020811154091026247,-0.33751950293353383,-0.6162139620133434,-0.4057763834339819,0.7016706581173711,0.6385505144150473,-0.5119571334067328,0.01400536176750524,0.7755495959248112,-0.8233268059925972,-0.16477883164713245,-0.23452757148165435,-0.2762361733526936,-0.40074684604184724,-0.010796915606088326,0.0975827420966282,-0.4496281175557048,-0.17927033780962026,-0.016726499885063157,0.030647400986158334,-0.1974007083554181,-0.08405350323491324,-0.5160866486702009,0.2158236914964979,-0.028663424198803817,-0.36648880234652664,0.009394024278621849,-0.20756694396943437,-0.016601384822916163
12348,-2.9206419410862345,0.11829301069797114,0.5791621761483996,0.3410299561925147,0.05776287092018967,0.2004639518092977,-0.5213760385380618,-0.009096829588713764,0.45736400213986955,0.7328041893763799,-0.5447982360565116,-0.7241714088685103,-0.18478294935561296,0.5872608334771254,0.4356088116837292,0.11799694093624533,0.2869189960729761,-0.5091262297713371,-0.27803312983102413,0.1243739422051655,-0.24279291733679687,0.13366399351889946,-0.2660460687135474,-0.18554993884990778,-0.22173655590805513,0.8098607807418363,-0.2349701245525129,0.21440536275746463,-0.46247112890987446,-0.5504998871042261,-0.14113111801488776,-0.18043169827701905,-0.8597029672155443,0.01109750980581677,0.0479238453240435,-0.03467932578439569,-0.12612101605009735,0.4707888097247904,-0.04151267962338376,0.33429309819503356,0.04335004650697521,0.10116461392220501,-0.24826605444286418,-0.9046209310173311,0.2316619214653185,0.4366962626110519,-0.8549742613228923,-0.6577015580835002,-0.229748328653709,1.1372218303617811,-0.47912771145854016,-0.31070729569340544,0.08682723133003765,1.4467578793266964,1.1277327594781377,-0.7817976063114003,-0.0851923463215223,0.3142667109663982,-0.84492031809133,-0.2524094654342278,-0.6479829519536774,-0.4835199684519214,-0.005501890912035715,-0.529867520528902,-0.34467740219721255,0.5489333187627476,0.169465455460491,-0.11104242593640107,0.1753301246858046,-0.29654753524862654,-0.056660109637443584,-0.2979715695993188,-0.1489210059594306,0.4778892761493886,0.06977292904207426,-0.8528205898864377,-0.4932501114694774,-0.18003424017474104,-0.1377722600711096,-0.09813866783361548,0.5617029704112187,0.04576584888585225,-0.16811880506741217,0.3157204981706928,-0.4224171603396858,-0.5998083962845316,0.20800055156521183,0.593131405958212,-0.023810150235325067,-0.22781654424370879,-0.2601602062123413,0.3319602216546797,0.008588664256984582,-0.04152661417313523,-0.20559960463828728,-0.18869306554533208,-0.31540585686079886,0.22360332032608018,-0.3821109315205492,-0.04331805182162025,-0.4351701050080521,-0.20349733982147225,0.3567447309114127,0.0514055596503771,-0.023806764440354133,-0.15366191647239721,0.03051383472314406,0.10513717316736891,0.07466229494547721,-0.009512827180464362,-0.005997051517863516,0.006200427139030379,0.08093701461377266,-0.14594061924062568,0.16221825069928092,-0.13260113485398387,-0.20088369072209453,-0.14782972646331494,-0.03424603967650442,-0.08974391403208859
12349,-1.1262385985528478,1.3290951903236634,0.1809056404667631,-0.9862400618139883,0.08980522305101184,-0.1125198796640913,-0.15237397123221025,0.11647895955465831,-0.3910939143445563,0.8963458103454226,0.8119574100708525,-0.09855173805784781,-0.7319588730063051,0.23767892118202152,-0.8767415676829239,-0.0021865789059295313,-0.28040220689660716,0.4743489634063346,-1.0354627560548355,0.935322757050077,-0.5461398149953101,-0.14371509598340199,0.1595257196516989,-0.5480746875841197,0.45729763781218086,1.434302846430036,-0.25221387727916905,-0.0322750178130731,0.3340734673024513,-0.5626335585189405,-0.002047025850302457,0.3276169936419678,-0.7235037476955092,-0.09575502431164207,1.5441018748549096,0.16295820126224597,1.5269640250016956,0.5127543892295173,-0.4284287584175315,0.11844028362010975,0.6483000108465816,1.3922322488219887,0.22610714817919791,0.4550028606483948,-0.09467007095573332,-0.16627448722670685,-0.29461614944120046,0.15465274275125837,0.42341878747879547,-1.2858437677326648,-0.07732853090578067,0.876135204554345,0.1351051208277897,-0.9637684489491343,-0.4742901523693294,1.0093771345493698,-0.5027477109879295,-0.8870033997185128,-0.7544055143902136,1.8213445293669213,0.18901140276401213,-0.8461507087302821,-0.5412061044320009,0.5512619342292561,-0.19851359922097714,-0.6331388885513619,-0.41887115044296114,-1.0811095290769832,0.49714103631294315,0.07264438180559077,-1.0197032977539944,0.6928835494614581,-0.7640834428782999,0.39987772000315464,-0.06150996516462464,0.42524008899693233,-0.5011639446859054,-0.3738875282983764,0.7983747602410375,-0.31125233690877546,-0.1434340999898195,0.14663880368364257,0.22876886250770018,0.5728325081468821,-0.08137740639515462,-0.31043806672444463,-0.1678772718488493,-0.2621499310995105,0.5058126147781375,-0.6908880661114722,0.5108733012707288,0.00655810965019845,-0.3531979589152875,0.35737227457284887,0.12549934889645784,0.09261989905583733,0.051230943886792356,-0.14381030183357688,0.1632129725747444,-0.4248505022491091,-0.20270511590851745,0.14822979266184183,0.47749281200994076,0.08186245850077388,-0.014252386286097906,0.20899803715830145,0.0708458753210835,-0.24942518189962037,0.2624119838982811,0.37815705968797236,-0.021753309171202415,-0.26697604653096857,-0.0714491959784446,0.08762568444636905,-0.7019739287774727,-0.05280105271749472,0.10838922441329327,-0.16700934302302917,0.10371776291203628,-0.5900990274864741
12350,-2.7123290751422986,-0.5211202833669679,0.21252942038443104,0.12261366962295697,-0.058521602889771374,0.9100935133062256,-0.15866996524196583,0.18900399686240182,0.0006611487139317592,0.7848306906591406,-0.34141677411112675,-0.2897995578625632,-0.29506986409300345,-0.4678382749021122,-0.4891697973892076,-0.560498759728383,-0.295048286008708,0.15583728268858668,0.19633218774460803,0.0007787669442392643,-0.6423936801917299,0.4644269452544507,-0.09563863819940574,-0.2910907437858149,-0.1437535437544389,0.4924263130871637,-0.6264666241904282,0.10030217414934911,-0.14559824625213105,0.4917484557547153,-0.3601966092865618,-0.008120947087018701,-0.22721334468444387,-0.15157097978827624,0.5848637441479264,-0.7230321010751152,0.6517176279585616,0.017820142934213825,-0.14240794568990173,-0.2949331661910843,0.06888997114783126,0.23459196686838543,-0.21669980836723723,0.030951178926918663,0.1417746939914011,-0.4963511603028636,0.1291322522561419,0.19573416574866162,0.20273456753511782,-0.09583067561941423,-0.14481457720439384,-0.11200835890591528,-0.6407659635442412,-0.15670160303650962,-0.3340924559245848,0.06976470719360117,0.24745745448275092,0.03787018356437201,0.21302500041543462,-0.4548286040668082,-0.29468105930889865,0.15157393380232725,0.11867921164647122,0.003523490849254795,0.1652541928705268,0.1915757667415935,0.24823012399646835,-0.0006777929644340513,-0.14410879068094307,-0.14601824399692942,-0.16600213668668973,-0.2397575984976439,0.3155854640476652,0.32141025236026266,-0.03437167478515249,-0.26004875632513497,0.16981507916784505,0.3925734312808308,0.26921059816400883,-0.0030670570990277576,0.05605353418711596,0.10960322274075195,-0.2693689783009244,-0.23384923443473546,-0.11443920429409714,0.3820872311192547,-0.2488183866742466,0.174364329120875,0.037342070992801256,0.38787264448068703,-0.039338035989762564,-0.4005936163878086,0.35735097758300527,-0.049133560297411755,0.08066856422783505,-0.018227250911667266,0.4705954487199618,0.007961274407266742,0.06602394711567829,-0.15497050583662741,0.16231955767074163,0.07808968278698247,0.13286805716944317,-0.1438281613562315,-0.14679589753363653,0.09813058436478252,-0.04398139052046342,0.2634184468014116,-0.41569913025901817,0.2784096781762197,0.006601520190902967,-0.5677759310352458,-0.31120444468830294,0.15352024030546615,-0.03453958710226609,0.00833238014697369,-0.24359895807650817,-0.11800897054855541,-0.008232951537877512,-0.029878431049431296
12352,-1.582012976387188,1.7142986828511924,0.36865186134095407,-1.673377920098964,-1.0796071589209686,0.4096699800409128,1.7428273422516494,-0.18864483982902572,-0.4173605163195205,-1.0524353813513996,0.20580049513626816,-0.35217268795810924,-0.5710410448814766,-0.2527267023356755,-0.2201021206154572,0.1827327927995923,0.7983470834499038,1.006131449190384,1.3683858792170571,0.556401926295226,1.294783821571401,0.44428963657254594,1.1587823561044086,-0.3796454711101076,0.2991599937336016,-0.9142332842527919,-0.7572008955794004,-0.43140191560107016,-0.3953197612303466,0.1878066050375936,0.3223631401877295,-0.2772762884820165,1.6471575725129317,-0.12759665669422338,0.13719003529890758,-0.07542971857434369,-0.9836924923946242,0.35988489617970987,-0.18111330633732187,-0.24708430912715512,-0.15176294992746497,-0.6763030482243835,0.4980869560488674,0.044750798986942605,-0.9123772968196012,-0.9296321046398386,-0.27461672044291136,0.24952183747759002,0.531266712812001,-0.46350390782585454,-0.5993093404475403,0.45206119020740543,-1.4138889883028491,0.9814120352477659,1.3068309929853128,0.47197214107451346,-0.02224219175243074,-0.4182583459616257,-1.0330464855357637,-0.49953426417332625,-1.3812415168055088,0.8018615421228708,0.5569205782610898,-0.2591748070587351,-0.6819018012759505,0.8259567414021465,-0.6519696369540934,-0.34092792435275504,1.0618088413295539,0.3441554328437447,0.36348782504881405,-0.11314256668568108,-0.3142535380365815,0.2630807679027485,1.4720487430951255,0.09377529494213954,0.5446837545679425,-1.0972730128904815,0.4907588180188071,-0.20653406701472046,-0.7637726270603222,1.0591795288877617,0.8460623358162142,0.2630553586472756,-0.3595917001837215,-0.25993359830063095,-0.435692345242253,-0.29558042746127333,-0.36459927360782746,-0.1869961421801838,0.41557231383022947,0.1185337297719363,-0.427062022052736,-0.6710885962028437,0.0012185887440342791,-0.15181783460558976,-0.13239579862390674,-0.4089780579328222,0.07635463046699065,0.0868091733574804,0.9428848582027396,0.13865308401747783,-0.13834419805173193,0.15113698143537152,0.19843008295067832,-0.028986683901534985,-0.5254205255309982,-0.23537547457124267,0.1051234226335752,-0.6098278981428072,0.06986986739638434,0.386475979666061,0.19961096173160675,0.05955146602632466,0.008222153970099967,0.30209503986655417,0.005196119847290786,-0.11310055829764436,0.11540907610155744,-0.09755107841765966
12353,-3.2680493150834633,-0.4938878742015305,0.1893243049823091,0.4906820785654997,-0.3356234073254554,0.15014447685182453,-0.1294626363779708,0.19100636207351712,-0.0474308673894886,-0.1233832659669863,-0.10948870166159418,0.07464023048073307,-0.1719940697693397,-0.09869091469096003,-0.07401951019683778,-0.13262117987610142,-0.21163779137274016,-0.26610206469040604,-0.09045942047465616,0.12999572244001042,-0.1900403880771096,-0.04952124687788446,-0.18566359310221253,0.11190788870063446,0.08115460173992411,-0.00880979828629388,-0.04248365674126874,0.0213843251561586,-0.03326479914696597,-0.0068195222822377746,-0.0546684414542194,0.048892722399204114,0.016829954765923662,-0.06787094436523766,0.05204971790272634,0.09479296513054132,0.15606311770787967,0.006550625550633873,0.023467062812381447,-0.09152835429697538,0.014850124326865947,-0.09416102357273588,-0.07323283153719036,-0.02980469519177371,0.028832546279269382,-0.031965746098237435,-0.01693198718720152,-0.002560652912731764,0.07200088844327765,0.08246493900264623,-0.013621373707645951,-0.13760320032259868,0.031363887700907915,-0.05569861209585998,0.04659163246156866,0.036025982037434824,0.09928759676795333,-0.03801103133322234,0.01040198758660437,-0.06334221998058384,-0.04425171043928183,0.0019220396837151409,0.11134950971180521,0.021963428595005118,0.0016748364965623057,-0.008867772752215848,-0.027064804603956893,0.03864152711094171,-0.0491701315077575,0.019214376163367027,-0.04380647704819007,0.011279078891837905,-0.009048309005095824,0.0007126084947812025,0.002399358553159787,0.04121376626846284,0.025429606069488724,-0.07909480762412337,-0.08357659787107583,-0.007861463114118618,0.05445223045112801,-0.007622699637918432,0.003680835511906505,-0.02846297690914196,0.06171877016074383,0.05346430999263336,-0.02063466723611466,0.003708828198585839,0.032551514934894006,0.013222098870173218,-0.005768758048861032,0.024060864609952475,0.02509227258829513,0.021405880311211427,0.08730196492112097,0.009992160369430321,0.06571218509749631,0.0008954585662007272,0.0290831513274237,0.011864041174221808,0.035490277195583786,-0.054768354569990525,0.018305895167601,0.030940079896800123,-0.04568302357750351,0.0057627687440598265,-0.023985662372141555,0.014662416035145466,-0.03872053632658894,-0.017620733032842974,-0.005057856993697164,-0.0038171740668627658,-0.018204997986941123,-0.03963269811259945,0.003196260362214292,0.062337242053481026,0.0024568353853437904,-0.032583923557121655,-0.017882222633465908,-0.004732955297290986
12354,-0.1657845600549797,-0.8808499642726016,-1.5406941549263595,0.7557384810507208,0.6052326466696902,-0.4088451256838084,-0.1747961738085357,-0.7315289183757501,-0.7742787727948517,-0.168836982812191,1.0056639046207243,-0.20736465152267133,2.4253574579943735,-0.47998484382397943,-0.8095722455684858,0.7677098119092832,1.077712806965225,0.2948850354932137,-1.073986706536937,-1.83548855316577,-0.17172193405096536,-0.757793666021667,0.5197784275881334,0.9902492998128747,0.46864560384510917,-1.0779446259898624,-1.1658965827439989,0.2459304944675745,-0.26085606363705977,0.21857146913161907,0.8850592415379772,-1.2210935190064074,2.160501483227308,-0.0714795789776179,-0.7270067339949516,-1.8920622179417375,-1.2994086849569875,0.35315253594813967,-0.41313843240996406,0.7245176382701347,-0.6353998343254748,0.2959730000832507,-0.7224488045170733,0.4824573811437706,0.21695966057692864,0.3019995962764232,-1.5527979351029741,-0.37780118386471273,-0.4791568470901238,0.6056898704059217,-0.06885389441732072,-0.16244011026235228,0.22968109798623326,0.11153599137903758,-0.5165068253186882,0.017144512720431295,-0.7982045403776455,-0.6083398688473461,0.5849963086943661,-0.03967173510894749,0.19405441287239514,-0.7465311978480162,0.22211589916772279,-0.3470568332969658,-0.9918723628553939,-0.8165209145262678,0.10677991633703712,0.8627643288158311,-0.6366215556987711,-0.5755551011653227,-0.06705256975979679,-0.5743029814330587,0.25489572707860947,-0.4266981821042173,-0.28620754059142905,0.775031560441997,-0.4121338446984366,-0.37624630532662356,0.8189161565251138,0.8242393462293922,-0.23717285668605925,0.7375705283845173,0.03508699394466229,-0.16862678732938283,0.3115978826651907,0.016408641494080417,0.09825446643198832,0.17921965992417754,0.15010825911378237,0.22574610640447756,-0.6179323801977168,-0.3475085332266897,-0.13879260003924268,0.55604941009934,-0.11817722235755874,-0.5542853620698173,0.16334219238669775,0.666905733461029,-0.23252980984025673,-0.1982252474386,-0.21500394931010214,-0.061193680969307426,-0.03243573312271502,0.2801550676986745,0.27822205277325973,0.2105239511072512,-0.09676239654630263,0.22861872587011026,0.08735353425641336,0.26626041341075474,-0.09082164344197106,-0.34224576145774843,0.004102672060141281,-0.36337740614462183,-0.03374824479557828,-0.044609019132580766,-0.2747358632029513,0.3092766155866559,-0.06093898641364705,-0.019230075316151073
12355,-3.1085292591418674,-0.41095989382015513,0.1875761627644768,0.09668413702301458,-0.283851267291167,0.42624007068830755,-0.056846406887803305,0.07753639359603103,0.06656808489325022,-0.559725206616574,0.13872375005194226,0.30945783685828354,0.21046848725112863,-0.09202844870665866,-0.032666125855383435,0.5383989105825157,-0.3196687392426859,-0.30385117496437447,-0.057275054565183,0.15018876986730875,-0.3960150081923184,0.24206450988240702,-0.20110817278741577,-0.08228892176378944,-0.5746951284467758,0.05944618027806799,0.07099187514412027,0.047212834967238236,0.2502887771573216,0.2217412658240692,0.38726465928252185,0.6265265242465093,0.12511814818368241,0.14225996421967663,-0.2337748992918385,0.27782933672333143,0.4502952984800531,0.10611588154583047,-0.5469020685483746,-0.10457660176414149,-0.324413331731796,-0.16707816591020325,-0.28217600350294764,-0.281472550217867,0.2757797518049881,0.20009037792907233,0.12726927775124808,0.3164552944183276,0.017619442248683875,-0.03843586878801377,-0.0497412115724303,0.11551175630175567,-0.16668356295894574,-0.056928723191776755,0.2356319108771903,0.15291974669987132,0.15463538565621487,0.25902274853967394,0.05138180335601487,0.08619522654301033,-0.1474450883879835,-0.14939519045158578,0.05276922271846066,-0.19623228652004254,0.0590950407895223,0.26276666398999227,-0.4467205046372651,-0.2576531949101883,-0.01777754760398046,-0.08056562974718605,0.20624384917036703,-0.09623056658218657,0.019205443986295215,0.013383120984647525,0.002641664162795792,0.12552666161942197,-0.058809920585592264,0.124271597447239,-0.10350465751455672,0.06890873813862596,0.30156901114678814,-0.060117467458660034,0.08361163370650562,-0.002228458190019889,0.36756637168380457,0.02757327183061659,-0.30149939642169343,0.1571665768539396,0.08595125304084741,-0.06274439322992839,0.049787860448312085,0.08991853771586986,0.34778185746076506,0.20622854631116777,0.08342231600490722,-0.04821515103144433,0.03341441383918077,-0.02659872852319681,0.08797257129423731,-0.09601861153660406,-0.02999209305137812,-0.0358167435042487,-0.12806578168745872,0.013566671988108282,0.1315882387516692,0.007684730486572174,-0.010688060239375503,0.07575842822960387,-0.1524475285330412,-0.04496303631708757,0.009854814589292197,-0.06739527587175088,0.01897015020426999,-0.04252447789251876,0.01362776817250654,0.01176357157012047,-0.02853304432976694,-0.11807719843606901,0.04877759321891786,-0.003989485537446997
12356,-1.8470964890040351,1.527323192035508,0.038685186041385905,0.4081265938018867,1.5126806461360411,1.1746197243627003,-0.46194667125276584,-0.2901570276442152,0.9280506133472165,-0.4134356042056353,-0.9630579550760492,1.3808336623232205,0.9293151570435959,-1.0538888113708074,-0.5667162236402791,1.4209511949791558,1.156773055540201,1.1048206554802582,-0.8528172331063063,-0.3098152802093608,0.318258915443913,-0.13278987093849945,-0.5172473427829116,-0.48817764546720155,-1.9091186553027462,-0.8374864485508421,1.6373962409829557,-1.0556887664249297,1.4350390499062402,-0.8172083338141439,0.446381825313749,1.6682796667761746,0.934556726236403,0.2638609230734456,-0.9465493511767887,0.1532937511404981,0.5802625548033122,-0.2160869107991077,-0.559354670362667,1.1300815084949587,-0.846224048577659,0.32467856709555903,-0.816100697180271,1.189686591008241,0.2703255048107072,-0.9212763073653832,-0.8379025214359889,-0.5743423702464648,0.7290296278979016,0.15950859356522637,-1.4544419515346514,0.4192703660419267,-0.3860923646919724,-0.044392125534157736,0.38003433794741326,0.2381007006983916,-0.07561211417824615,0.0050930194330880176,0.3419964003942687,0.052148500867098,0.24275975929686036,0.4224498200365081,1.009132606142388,0.4470492267202701,-0.18326612291245506,0.5501982893704463,-0.3361751257542031,0.6551746135648174,-0.5461486066195772,-0.5183948676862221,0.33726421042361043,-0.5334916704422857,-0.707272342087832,-0.24914823055030788,-0.45324840173786,0.06058318607534925,0.08775256376003666,-0.2868389595822197,-0.06730686361779038,0.6123332219661074,-0.2663289209064604,-0.4137792412475572,-0.10016477841152666,-0.4079720848710566,0.08455823922105524,0.03732415529432402,-0.09815068460585895,0.681846666619654,0.6299699914590624,0.1288812664935809,0.35482153954757933,-0.3638685602207181,0.0846466642132218,0.00298780465718837,-0.07701096641067107,0.616325121739265,-0.15815652096030713,0.199405415391084,-0.035504986573232276,-0.20529512949881776,0.17528270346567346,-0.1949712133671192,-0.17125212851582738,-0.29120154412828075,0.19840909500883855,0.15724887057986264,0.026347571233725765,0.08374133940680877,-0.6270736212863631,0.004889433305723471,-0.3153169083475216,0.08320268863183863,0.3354068942153221,-0.03894520417023377,0.1826503282478235,0.14401058771011196,0.22675522179196309,-0.3458310491301756,-0.11594916593421004,-0.05941423207752793
12357,-1.5620630731108458,0.3058790602601202,0.7942073178773426,0.5875823891871217,-0.38431871584964344,0.593539150654453,-0.5515320746928672,0.013904665079874973,0.03821812323505531,-1.692827739736476,0.8363812452944613,-0.3098172213071402,0.20426282369781557,-0.7514772799751175,0.025465724975571948,-0.32748790545382855,0.3731981807612552,0.7818412045268157,0.33731478084790967,0.08520535270773097,0.0024907281736528675,-0.3544932538544829,0.5181608400929781,0.06343794348424638,-0.932561176061078,0.588371905783276,0.9412055894603737,0.5178550708566919,-0.3083653954283086,-0.8463817096873805,-1.5387024762973203,0.4769215408328958,0.5930803282675241,-0.5772493434776275,-0.47212003689223203,-0.47755536630837714,0.5056640311078346,-0.531400273844588,-1.3050844607925456,1.1579046107994786,0.8388132477125907,1.0781858496630063,0.19076394487816337,-0.9391540617059478,0.06116052222633789,-0.5245620363330951,-0.26196071717223124,-0.9240756532924156,-0.23931558019275528,0.42250409302881436,0.2096310497555536,-0.332683066272027,0.4903890943550713,-1.1417586356165972,-0.42197739944313906,0.01801337297137044,-0.13503127114212374,-0.3443153693280111,-0.7350545487323235,-0.7320010654388199,0.8168192344307796,-0.6120065408034131,-0.35401417363202553,0.12893210308317715,0.06509852008116472,0.03826093558375031,-0.2398689039477038,0.766282096870676,0.052923123357809077,0.011986463605491937,-0.22886908180315718,1.015263954375551,-0.45950500772104447,-0.36266854043951335,-0.7642228571893058,-0.029830823982086765,0.09038859202200819,0.05785450515829071,0.6882957551702729,0.09371913390980707,-0.23711018345988805,0.5139440988505221,0.4754869766395048,-0.8004667702252272,0.035209982758960014,0.5333039042373061,0.1666110170568029,-0.27474356428455526,0.4275052844256201,-0.2995305510285277,0.9881870114425018,0.7177057062941252,-0.07380937546506014,0.32450891313895247,-0.14347346597336177,0.24096667059422133,-0.12042438307569123,0.1433819444085718,0.19615273812820483,-0.039288562147937696,-0.5743982758049612,-0.21457928189627007,0.4710981913356085,0.01588211031501431,0.26241172207930513,-0.2055775828896855,-0.5586158923374919,-0.16062504476973008,-0.4275225003743062,-0.1154079813326393,0.03594494394690247,-0.24996425658178428,0.34728214480029024,-0.3849171325947452,-0.2859269415292446,0.024691951355258594,-0.26254979222908986,-0.13625297804787734,0.0167002318763655,0.034359822236374106
